"BroodYear","Species","PopID","BroodID","NestboxName","FemaleID","MaleID","ClutchType","LayingDate","ClutchSize","HatchDate","NumberHatched","FledgeDate","NumberFledged"
1980,"GT","PB",1980431,"5","20V61099","20V61095","Second/replacement",1980-04-25,7,NA,7,NA,7
1980,"GT","PB",1980432,"3","20V61102","7V84195","First",1980-04-26,10,NA,10,NA,8
1980,"GT","PB",1980433,"74","7V84265","20V61108","First",1980-04-26,9,NA,9,NA,9
1980,"GT","PB",1980434,"42","21V20322","20V61104","First",1980-04-29,8,NA,7,NA,5
1980,"GT","PB",1980435,"37","19V55529","16V13963","First",1980-04-29,11,NA,10,NA,8
1980,"GT","PB",1980436,"38","21V20338","7V84239","First",1980-04-29,11,NA,11,NA,9
1980,"GT","PB",1980437,"39","19V55625","21V20337","First",1980-05-03,12,NA,11,NA,11
1980,"GT","PB",1980438,"13","20V62000","20V61105","First",1980-05-06,9,NA,7,NA,7
1980,"GT","PB",1980439,"14","7V83938","20V61007","Second/replacement",1980-06-02,8,NA,7,NA,4
1980,"GT","PB",1980440,"6","7V83930","","Second/replacement",1980-06-02,8,NA,5,NA,0
1980,"GT","PB",1980441,"7","20V61094","","Second/replacement",1980-06-02,8,NA,8,NA,4
1980,"GT","PB",1980442,"41","7V83978","","Second/replacement",1980-06-03,8,NA,8,NA,0
1980,"GT","PB",1980443,"17","7V83937","","Second/replacement",1980-06-05,6,NA,5,NA,4
1980,"GT","PB",1980444,"67","16V13776","16V13868","Second/replacement",1980-06-05,6,NA,6,NA,3
1980,"GT","PB",1980445,"24","20V61009","","Second/replacement",1980-06-08,3,NA,0,NA,0
1981,"GT","PB",1981301,"A03","20V61038","20V61718","First",1981-04-14,10,NA,10,NA,10
1981,"GT","PB",1981302,"A49","20V61035","19V55576","First",1981-04-14,11,NA,10,NA,10
1981,"GT","PB",1981303,"A46","20V61039","19V55571","First",1981-04-15,10,NA,8,NA,8
1981,"GT","PB",1981304,"A32","7V84087","20V61889","First",1981-04-15,5,NA,3,NA,2
1981,"GT","PB",1981305,"A19","21V20447","20V61637","First",1981-04-15,11,NA,10,NA,6
1981,"GT","PB",1981306,"A40","20V61888","7V84124","First",1981-04-15,7,NA,7,NA,7
1981,"GT","PB",1981307,"A08","20V61075","20V61618","First",1981-04-15,12,NA,12,NA,12
1981,"GT","PB",1981308,"3","20V61076","7V84121","First",1981-04-16,10,NA,10,NA,10
1981,"GT","PB",1981309,"25","19V55939","21V20595","First",1981-04-16,10,NA,10,NA,0
1981,"GT","PB",1981310,"A57","21V20470","19V56272","First",1981-04-16,11,NA,11,NA,10
1981,"GT","PB",1981311,"A12","17V96085","17V56677","First",1981-04-17,11,NA,11,NA,10
1981,"GT","PB",1981312,"1","20V61077","19V55944","First",1981-04-17,9,NA,9,NA,9
1981,"GT","PB",1981314,"115","20V61891","21V20386","First",1981-04-17,11,NA,11,NA,10
1981,"GT","PB",1981315,"A29","21V20676","21V20718","First",1981-04-17,10,NA,7,NA,5
1981,"GT","PB",1981316,"49","7V84168","7V83910","First",1981-04-17,11,NA,9,NA,8
1981,"GT","PB",1981317,"51","19V55941","19V55942","First",1981-04-17,9,NA,9,NA,9
1981,"GT","PB",1981318,"A39","7V83997","20V61635","First",1981-04-17,9,NA,9,NA,9
1981,"GT","PB",1981319,"59","7V84167","16V13950","First",1981-04-17,10,NA,10,NA,8
1981,"GT","PB",1981320,"A28","19V56432","21V20616","First",1981-04-18,9,NA,9,NA,9
1981,"GT","PB",1981321,"72","7V83904","19V55797","First",1981-04-18,11,NA,10,NA,9
1981,"GT","PB",1981322,"85","20V61179","20V61022","First",1981-04-18,8,NA,5,NA,5
1981,"GT","PB",1981323,"37","21V20281","20V61624","First",1981-04-18,9,NA,9,NA,8
1981,"GT","PB",1981324,"27","19V55938","19V55940","First",1981-04-18,8,NA,8,NA,8
1981,"GT","PB",1981325,"78","7V84082","19V55575","First",1981-04-19,8,NA,6,NA,6
1981,"GT","PB",1981326,"A41","20V61081","21V20645","First",1981-04-19,9,NA,7,NA,7
1981,"GT","PB",1981327,"64","21V20781","20V61237","First",1981-04-20,8,NA,8,NA,8
1981,"GT","PB",1981328,"17","21V20572","21V20609","First",1981-04-21,9,NA,9,NA,9
1981,"GT","PB",1981329,"A31","21V20321","20V61082","First",1981-04-21,10,NA,10,NA,8
1981,"GT","PB",1981330,"53","21V20421","20V61687","First",1981-04-21,9,NA,9,NA,9
1981,"GT","PB",1981331,"107","20V61168","16V14428","First",1981-04-21,11,NA,10,NA,9
1981,"GT","PB",1981332,"A36","21V20467","20V61738","First",1981-04-22,8,NA,6,NA,3
1981,"GT","PB",1981333,"A30","20V61984","21V20148","First",1981-04-22,4,NA,4,NA,4
1981,"GT","PB",1981334,"76","19V55945","19V55946","First",1981-04-22,6,NA,6,NA,5
1981,"GT","PB",1981335,"A17","21V20409","21V20282","First",1981-04-22,9,NA,8,NA,7
1981,"GT","PB",1981336,"A06","21V20547","20V61599","First",1981-04-23,10,NA,9,NA,7
1981,"GT","PB",1981338,"43","21V20349","21V20339","First",1981-04-23,12,NA,10,NA,10
1981,"GT","PB",1981339,"74","20V61236","21V21000","First",1981-04-25,5,NA,5,NA,3
1981,"GT","PB",1981340,"23","20V61600","","First",1981-04-25,10,NA,10,NA,9
1981,"GT","PB",1981341,"A42","21V20455","21V20440","First",1981-04-26,7,NA,7,NA,7
1981,"GT","PB",1981342,"61","19V62386","20V61002","First",1981-04-29,6,NA,3,NA,0
1981,"GT","PB",1981343,"A33","19V55868","7V84063","First",1981-04-29,7,NA,7,NA,7
1981,"GT","PB",1981345,"A09","20V61245","21V20575","First",1981-05-01,8,NA,8,NA,8
1981,"GT","PB",1981346,"111","21V20245","20V61670","First",1981-05-04,8,NA,8,NA,8
1981,"GT","PB",1981347,"103","21V20425","21V20682","First",1981-05-06,8,NA,8,NA,7
1981,"GT","PB",1981348,"99","20V61794","19V55950","Second/replacement",1981-05-11,8,NA,8,NA,3
1981,"GT","PB",1981349,"29","16V13504","21V20611","Second/replacement",1981-05-26,7,NA,7,NA,3
1981,"GT","PB",1981350,"A37","20V61888","7V84124","Second/replacement",1981-05-27,5,NA,5,NA,0
1981,"GT","PB",1981351,"21","19V55938","","Second/replacement",1981-05-29,6,NA,6,NA,0
1981,"GT","PB",1981352,"A26","7V84167","","Second/replacement",1981-05-30,6,NA,0,NA,0
1981,"GT","PB",1981353,"12","20V61313","20V61315","First",1981-04-07,8,NA,8,NA,7
1981,"GT","PB",1981354,"73","21V20912","20V61614","First",1981-04-11,9,NA,9,NA,4
1981,"GT","PB",1981355,"44","20V61350","7V84297","First",1981-04-11,8,NA,8,NA,8
1981,"GT","PB",1981356,"34","20V61324","20V61323","First",1981-04-13,8,NA,8,NA,8
1981,"GT","PB",1981357,"65","20V61421","20V61576","First",1981-04-13,10,NA,10,NA,7
1981,"GT","PB",1981358,"83","20V61352","","First",1981-04-14,10,NA,10,NA,8
1981,"GT","PB",1981359,"3","20V61575","20V61307","First",1981-04-14,10,NA,10,NA,9
1981,"GT","PB",1981360,"52","20V61316","20V61314","First",1981-04-15,8,NA,7,NA,7
1981,"GT","PB",1981362,"93","7V83931","7V84029","First",1981-04-17,7,NA,7,NA,6
1981,"GT","PB",1981363,"12","20V61313","20V61315","Second/replacement",1981-05-22,6,NA,6,NA,4
1981,"GT","PB",1981364,"44","","7V84297","Second/replacement",1981-05-25,5,NA,5,NA,4
1981,"GT","PB",1981366,"B17","19V55691","16V14430","First",1981-04-17,9,NA,9,NA,9
1981,"GT","PB",1981367,"B09","20V61951","21V20606","First",1981-04-18,10,NA,10,NA,10
1981,"GT","PB",1981368,"B11","20V61841","20V61680","First",1981-04-19,11,NA,5,NA,3
1981,"GT","PB",1981369,"B13","20V61257","16V14137","First",1981-04-21,9,NA,8,NA,8
1981,"GT","PB",1981370,"B01","","","First",1981-05-04,10,NA,10,NA,10
1981,"GT","PB",1981371,"B04","","","First",1981-05-06,8,NA,8,NA,7
1981,"GT","PB",1981372,"29","7V84015","20V61355","First",1981-04-07,12,NA,11,NA,5
1981,"GT","PB",1981373,"23","20V61047","21V20903","First",1981-04-08,8,NA,8,NA,5
1981,"GT","PB",1981374,"13","20V61049","16V13926","First",1981-04-08,10,NA,10,NA,8
1981,"GT","PB",1981375,"39","21V20607","21V20485","First",1981-04-08,9,NA,9,NA,0
1981,"GT","PB",1981376,"43","7V83964","19V55936","First",1981-04-10,9,NA,8,NA,8
1981,"GT","PB",1981377,"21","20V61357","20V61871","First",1981-04-10,11,NA,11,NA,11
1981,"GT","PB",1981378,"16","21V20902","20V61052","First",1981-04-11,8,NA,7,NA,5
1981,"GT","PB",1981379,"49","20V61356","20V61050","First",1981-04-11,8,NA,8,NA,6
1981,"GT","PB",1981380,"17","19V55937","16V14477","First",1981-04-12,9,NA,9,NA,7
1981,"GT","PB",1981381,"10","20V61623","20V61647","First",1981-04-12,9,NA,8,NA,6
1981,"GT","PB",1981382,"52","20V61106","20V61354","First",1981-04-13,10,NA,10,NA,10
1981,"GT","PB",1981383,"30","19V55802","21V20311","First",1981-04-14,11,NA,11,NA,11
1981,"GT","PB",1981384,"41","13V94285","19V55902","First",1981-04-15,10,NA,8,NA,7
1981,"GT","PB",1981385,"40","20V61557","20V61123","First",1981-04-15,10,NA,10,NA,9
1981,"GT","PB",1981386,"9","20V61040","20V61560","First",1981-04-16,8,NA,8,NA,8
1981,"GT","PB",1981387,"19","21V20904","19V55935","First",1981-04-17,8,NA,8,NA,8
1981,"GT","PB",1981388,"38","20V61353","19V55922","First",1981-04-17,8,NA,7,NA,7
1981,"GT","PB",1981389,"20","19V55949","19V55948","Second/replacement",1981-05-05,9,NA,9,NA,9
1981,"GT","PB",1981390,"33","21V20607","21V20485","Second/replacement",1981-05-20,8,NA,7,NA,0
1981,"GT","PB",1981391,"50","20V61356","20V61050","Second/replacement",1981-05-21,7,NA,7,NA,4
1981,"GT","PB",1981392,"28","7V84015","20V61355","Second/replacement",1981-05-21,8,NA,7,NA,2
1981,"GT","PB",1981393,"27","20V61047","21V20903","Second/replacement",1981-05-26,7,NA,7,NA,2
1981,"GT","PB",1981394,"17","19V55937","","Second/replacement",1981-05-26,7,NA,0,NA,0
1981,"GT","PB",1981395,"14","20V61049","16V13926","Second/replacement",1981-05-28,7,NA,7,NA,6
1981,"GT","PB",1981396,"47","7V83964","19V55936","Second/replacement",1981-05-29,6,NA,6,NA,0
1981,"GT","PB",1981397,"A15","7V83961","20V61574","First",1981-04-12,10,NA,10,NA,7
1981,"GT","PB",1981398,"A38","7V84086","20V61108","First",1981-04-12,11,NA,11,NA,10
1981,"GT","PB",1981399,"15","20V61102","7V84143","First",1981-04-12,11,NA,11,NA,10
1981,"GT","PB",1981400,"27","20V61162","20V61043","First",1981-04-13,12,NA,12,NA,12
1981,"GT","PB",1981401,"8","20V61094","19V55891","First",1981-04-13,8,NA,7,NA,7
1981,"GT","PB",1981403,"56","20V61114","20V61068","First",1981-04-13,12,NA,11,NA,11
1981,"GT","PB",1981404,"75","20V61100","20V61098","First",1981-04-13,11,NA,10,NA,10
1981,"GT","PB",1981405,"21","7V84262","7V84260","First",1981-04-13,11,NA,11,NA,10
1981,"GT","PB",1981406,"20","20V61178","21V20701","First",1981-04-14,11,NA,11,NA,11
1981,"GT","PB",1981407,"70","21V20910","16V13868","First",1981-04-14,11,NA,11,NA,10
1981,"GT","PB",1981408,"78","20V61097","20V61006","First",1981-04-14,10,NA,10,NA,10
1981,"GT","PB",1981409,"5","7V83938","20V61007","First",1981-04-14,11,NA,11,NA,10
1981,"GT","PB",1981410,"6","20V61186","20V61056","First",1981-04-15,10,NA,10,NA,10
1981,"GT","PB",1981411,"36","20V61634","19V55927","First",1981-04-15,11,NA,11,NA,11
1981,"GT","PB",1981412,"A23","19V94710","20V61104","First",1981-04-15,12,NA,12,NA,12
1981,"GT","PB",1981413,"13","20V61009","20V61105","First",1981-04-15,10,NA,10,NA,10
1981,"GT","PB",1981414,"A09","21V20702","20V61184","First",1981-04-16,8,NA,8,NA,8
1981,"GT","PB",1981415,"31","20V61950","7V84025","First",1981-04-16,10,NA,9,NA,9
1981,"GT","PB",1981416,"58","7V84108","20V61254","First",1981-04-16,11,NA,9,NA,9
1981,"GT","PB",1981417,"A25","21V20338","7V84239","First",1981-04-16,10,NA,10,NA,10
1981,"GT","PB",1981418,"80","20V61641","20V61971","First",1981-04-16,10,NA,10,NA,10
1981,"GT","PB",1981419,"25","7V84240","20V61997","First",1981-04-17,8,NA,7,NA,7
1981,"GT","PB",1981420,"64","","20V61058","First",1981-04-17,11,NA,0,NA,0
1981,"GT","PB",1981421,"11","20V61873","21V20646","First",1981-04-17,7,NA,7,NA,7
1981,"GT","PB",1981422,"40","21V20653","","First",1981-04-17,9,NA,0,NA,0
1981,"GT","PB",1981423,"38","19V55625","21V20410","First",1981-04-19,10,NA,7,NA,5
1981,"GT","PB",1981424,"43","20V61222","","First",1981-04-19,10,NA,9,NA,9
1981,"GT","PB",1981425,"77","20V61814","7V84238","First",1981-04-19,10,NA,9,NA,9
1981,"GT","PB",1981426,"39","21V20371","20V61213","First",1981-04-21,7,NA,6,NA,6
1981,"GT","PB",1981427,"79","19V55943","19V55907","First",1981-04-22,8,NA,8,NA,8
1981,"GT","PB",1981428,"66","16V13923","16V14405","First",1981-04-23,11,NA,11,NA,11
1981,"GT","PB",1981429,"57","19V55947","19V55720","Second/replacement",1981-05-04,10,NA,10,NA,10
1981,"GT","PB",1981430,"22","7V83961","20V61574","Second/replacement",1981-05-26,6,NA,6,NA,2
1981,"GT","PB",1981431,"75","20V61100","","Second/replacement",1981-05-27,6,NA,6,NA,0
1981,"GT","PB",1981432,"78","20V61097","","Second/replacement",1981-05-28,5,NA,5,NA,0
1982,"GT","PB",1982301,"17","21V74114","","First",1982-04-13,9,NA,5,NA,3
1982,"GT","PB",1982302,"37","21V74116","21V20339","First",1982-04-17,10,NA,10,NA,7
1982,"GT","PB",1982303,"1","20V61077","21V20106","First",1982-04-20,10,NA,10,NA,9
1982,"GT","PB",1982304,"25","20V61075","","First",1982-04-20,11,NA,0,NA,0
1982,"GT","PB",1982305,"3","19V55939","7V84121","First",1982-04-20,9,NA,9,NA,9
1982,"GT","PB",1982306,"74","19V55868","","First",1982-04-20,8,NA,8,NA,7
1982,"GT","PB",1982307,"85","21V20781","21V72719","First",1982-04-20,8,NA,8,NA,7
1982,"GT","PB",1982308,"21","21V73296","21V74144","First",1982-04-21,8,NA,8,NA,8
1982,"GT","PB",1982309,"A02","21V74120","21V74121","First",1982-04-21,10,NA,9,NA,9
1982,"GT","PB",1982310,"A51","20V61076","21V20693","First",1982-04-21,9,NA,8,NA,8
1982,"GT","PB",1982311,"A15","21V74163","21V74115","First",1982-04-21,8,NA,8,NA,8
1982,"GT","PB",1982312,"A23","20V61888","20V61687","First",1982-04-21,7,NA,7,NA,7
1982,"GT","PB",1982313,"117","21V20470","21V72707","First",1982-04-21,9,NA,9,NA,8
1982,"GT","PB",1982314,"A48","20V61035","21V73397","First",1982-04-22,11,NA,11,NA,11
1982,"GT","PB",1982315,"A21","19V55941","19V55942","First",1982-04-22,9,NA,9,NA,9
1982,"GT","PB",1982316,"A25","21V73331","19V55950","First",1982-04-22,8,NA,8,NA,6
1982,"GT","PB",1982317,"64","21V73802","19V55933","First",1982-04-22,10,NA,10,NA,9
1982,"GT","PB",1982318,"87","19V55945","21V73317","First",1982-04-22,9,NA,9,NA,9
1982,"GT","PB",1982319,"79","19V56432","21V20789","First",1982-04-22,8,NA,8,NA,7
1982,"GT","PB",1982320,"115","20V61891","21V20386","First",1982-04-23,10,NA,9,NA,9
1982,"GT","PB",1982321,"A53","21V72797","20V61637","First",1982-04-23,8,NA,8,NA,5
1982,"GT","PB",1982322,"19","21V73701","21V72782","First",1982-04-23,9,NA,9,NA,9
1982,"GT","PB",1982323,"78","21V74147","21V74146","First",1982-04-23,8,NA,8,NA,8
1982,"GT","PB",1982324,"A01","21V72878","21V73284","First",1982-04-24,11,NA,11,NA,10
1982,"GT","PB",1982325,"A06","21V20572","","First",1982-04-24,9,NA,9,NA,0
1982,"GT","PB",1982326,"A27","20V61984","21V72780","First",1982-04-24,8,NA,8,NA,8
1982,"GT","PB",1982327,"A37","21V20112","21V73415","First",1982-04-25,6,NA,5,NA,4
1982,"GT","PB",1982328,"A28","19V62386","","First",1982-04-25,8,NA,8,NA,8
1982,"GT","PB",1982329,"A12","21V20421","17V56677","First",1982-04-25,8,NA,8,NA,7
1982,"GT","PB",1982330,"A09","21V73702","21V73450","First",1982-04-26,10,NA,9,NA,8
1982,"GT","PB",1982332,"89","21V72711","20V61635","First",1982-04-27,7,NA,4,NA,4
1982,"GT","PB",1982333,"A34","21V73803","21V20718","First",1982-04-27,8,NA,8,NA,8
1982,"GT","PB",1982334,"33","21V73801","21V73419","First",1982-04-27,9,NA,9,NA,9
1982,"GT","PB",1982335,"76","21V73215","20V61738","First",1982-04-27,6,NA,5,NA,5
1982,"GT","PB",1982336,"A59","20V61168","21V72798","First",1982-04-28,9,NA,8,NA,8
1982,"GT","PB",1982337,"A17","21V20409","","First",1982-04-30,7,NA,0,NA,0
1982,"GT","PB",1982339,"A08","16V13504","19V55940","First",1982-05-02,8,NA,8,NA,8
1982,"GT","PB",1982340,"83","20V61587","21V74175","First",1982-05-05,9,NA,9,NA,9
1982,"GT","PB",1982341,"111","21V20245","21V73463","First",1982-05-11,9,NA,4,NA,1
1982,"GT","PB",1982342,"A05","20V61075","20V61618","Second/replacement",1982-05-15,10,NA,10,NA,8
1982,"GT","PB",1982343,"23","21V20572","20V61599","Second/replacement",1982-05-25,6,NA,6,NA,4
1982,"GT","PB",1982344,"15","21V74114","21V20117","Second/replacement",1982-05-26,8,NA,8,NA,5
1982,"GT","PB",1982345,"A26","20V61888","20V61687","Second/replacement",1982-05-27,6,NA,6,NA,5
1982,"GT","PB",1982346,"A18","21V74116","21V20339","Second/replacement",1982-05-28,7,NA,7,NA,1
1982,"GT","PB",1982347,"68","19V55868","20V61889","Second/replacement",1982-05-29,5,NA,5,NA,5
1982,"GT","PB",1982348,"A56","20V61076","21V20693","Second/replacement",1982-06-01,6,NA,6,NA,3
1982,"GT","PB",1982349,"A39","21V20781","","Second/replacement",1982-06-01,6,NA,6,NA,0
1982,"GT","PB",1982350,"A11","21V73296","","Second/replacement",1982-06-02,6,NA,5,NA,3
1982,"GT","PB",1982351,"66","20V61984","21V72780","Second/replacement",1982-06-02,7,NA,7,NA,1
1982,"GT","PB",1982352,"73","","21V73537","First",1982-04-16,9,NA,9,NA,4
1982,"GT","PB",1982353,"83","20V61421","21V73542","First",1982-04-18,9,NA,9,NA,8
1982,"GT","PB",1982354,"3","20V61575","21V72821","First",1982-04-19,11,NA,11,NA,11
1982,"GT","PB",1982355,"65","21V73555","1116111","First",1982-04-19,7,NA,7,NA,7
1982,"GT","PB",1982356,"44","20V61350","21V73551","First",1982-04-20,9,NA,9,NA,9
1982,"GT","PB",1982357,"52","20V61316","20V61314","First",1982-04-22,8,NA,8,NA,7
1982,"GT","PB",1982358,"93","21V73552","21V73550","First",1982-04-23,7,NA,7,NA,7
1982,"GT","PB",1982359,"22","7V84075","21V73553","First",1982-04-23,6,NA,6,NA,6
1982,"GT","PB",1982360,"48","21V73599","21V73554","First",1982-04-25,7,NA,7,NA,7
1982,"GT","PB",1982361,"34","21V73525","21V74738","First",1982-05-01,7,NA,7,NA,7
1982,"GT","PB",1982362,"79","21V74575","21V73600","First",1982-05-01,7,NA,5,NA,5
1982,"GT","PB",1982363,"B06","21V20119","20V61044","First",1982-04-22,7,NA,7,NA,0
1982,"GT","PB",1982364,"B07","20V61179","21V73423","First",1982-04-24,8,NA,8,NA,7
1982,"GT","PB",1982366,"B15","19V55691","16V14430","First",1982-04-25,8,NA,8,NA,8
1982,"GT","PB",1982367,"B11","20V61257","","First",1982-04-26,7,NA,0,NA,0
1982,"GT","PB",1982369,"B11","20V61257","20V61024","Second/replacement",1982-05-16,10,NA,7,NA,5
1982,"GT","PB",1982370,"B17","21V72872","21V73703","Second/replacement",1982-05-25,10,NA,10,NA,6
1982,"GT","PB",1982371,"B04","21V20119","20V61044","Second/replacement",1982-05-30,6,NA,6,NA,3
1982,"GT","PB",1982372,"B15","19V55691","","Second/replacement",1982-06-05,7,NA,7,NA,5
1982,"GT","PB",1982374,"21","20V61357","19V55948","Second/replacement",1982-04-17,9,NA,9,NA,8
1982,"GT","PB",1982375,"33","21V20607","21V20485","First",1982-04-17,8,NA,8,NA,8
1982,"GT","PB",1982376,"18","20V61047","21V20903","First",1982-04-18,7,NA,7,NA,7
1982,"GT","PB",1982377,"15","20V61049","16V13926","First",1982-04-18,9,NA,9,NA,7
1982,"GT","PB",1982378,"31","7V84015","21V72828","First",1982-04-19,11,NA,2,NA,2
1982,"GT","PB",1982379,"26","21V20770","21V20311","First",1982-04-20,9,NA,9,NA,9
1982,"GT","PB",1982380,"19","21V72919","21V20118","First",1982-04-20,9,NA,9,NA,9
1982,"GT","PB",1982381,"52","20V61106","20V61354","First",1982-04-21,10,NA,10,NA,10
1982,"GT","PB",1982382,"1","20V61557","20V61123","First",1982-04-22,8,NA,8,NA,7
1982,"GT","PB",1982383,"17","21V74143","21V73071","First",1982-04-22,10,NA,10,NA,10
1982,"GT","PB",1982384,"8","20V61040","20V61647","First",1982-04-23,9,NA,9,NA,8
1982,"GT","PB",1982385,"34","20V61353","19V55922","First",1982-04-24,9,NA,9,NA,7
1982,"GT","PB",1982386,"45","21V72894","19V55936","First",1982-04-27,7,NA,7,NA,7
1982,"GT","PB",1982387,"49","7V84240","21V73163","First",1982-04-27,5,NA,5,NA,5
1982,"GT","PB",1982388,"42","21V72893","21V20080","First",1982-05-03,9,NA,9,NA,9
1982,"GT","PB",1982389,"22","20V61357","","Second/replacement",1982-06-01,5,NA,5,NA,5
1982,"GT","PB",1982390,"31","7V84015","","Second/replacement",1982-06-03,4,NA,4,NA,4
1982,"GT","PB",1982392,"A27","7V83961","21V72620","First",1982-04-15,7,NA,7,NA,4
1982,"GT","PB",1982393,"35","19V94710","20V61104","First",1982-04-18,10,NA,10,NA,10
1982,"GT","PB",1982394,"57","19V55947","19V55720","First",1982-04-19,11,NA,11,NA,11
1982,"GT","PB",1982395,"69","21V20910","","First",1982-04-19,10,NA,10,NA,9
1982,"GT","PB",1982396,"11","20V61595","20V61594","First",1982-04-19,11,NA,8,NA,5
1982,"GT","PB",1982397,"1","21V72885","1336007","First",1982-04-19,8,NA,8,NA,8
1982,"GT","PB",1982398,"A02","","7V84260","First",1982-04-20,8,NA,8,NA,8
1982,"GT","PB",1982400,"7","20V61186","20V61056","First",1982-04-20,11,NA,11,NA,10
1982,"GT","PB",1982401,"64","21V72589","20V61058","First",1982-04-21,6,NA,6,NA,6
1982,"GT","PB",1982402,"41","21V20338","20V61006","First",1982-04-21,9,NA,9,NA,9
1982,"GT","PB",1982403,"28","20V61162","20V61043","First",1982-04-21,10,NA,10,NA,9
1982,"GT","PB",1982404,"80","21V74174","20V61108","First",1982-04-22,10,NA,10,NA,10
1982,"GT","PB",1982405,"A03","19V55955","21V74142","First",1982-04-23,6,NA,6,NA,6
1982,"GT","PB",1982406,"79","21V72796","21V72713","First",1982-04-23,9,NA,9,NA,9
1982,"GT","PB",1982407,"A15","21V72879","21V72518","First",1982-04-23,7,NA,7,NA,7
1982,"GT","PB",1982408,"9","21V72598","21V20185","First",1982-04-23,9,NA,9,NA,8
1982,"GT","PB",1982409,"45","16V13923","","First",1982-04-24,12,NA,0,NA,0
1982,"GT","PB",1982410,"A06","20V61094","22V63312","First",1982-04-24,8,NA,8,NA,8
1982,"GT","PB",1982411,"78","21V72540","21V73188","First",1982-04-24,8,NA,8,NA,8
1982,"GT","PB",1982412,"49","20V61950","7V84025","First",1982-04-24,9,NA,8,NA,8
1982,"GT","PB",1982413,"27","21V72791","21V20089","First",1982-04-24,9,NA,9,NA,9
1982,"GT","PB",1982414,"6","7V83938","21V73094","First",1982-04-24,9,NA,8,NA,6
1982,"GT","PB",1982415,"29","21V72892","16V14629","First",1982-04-24,9,NA,9,NA,9
1982,"GT","PB",1982416,"38","21V74200","21V74173","First",1982-04-24,8,NA,8,NA,8
1982,"GT","PB",1982417,"5","20V61873","21V20646","First",1982-04-24,6,NA,6,NA,6
1982,"GT","PB",1982418,"12","20V61009","20V61105","First",1982-04-24,10,NA,10,NA,10
1982,"GT","PB",1982419,"39","20V61814","21V74145","First",1982-04-25,8,NA,6,NA,6
1982,"GT","PB",1982420,"63","7V84108","","First",1982-04-26,11,NA,0,NA,0
1982,"GT","PB",1982421,"74","21V72629","16V14657","First",1982-04-26,8,NA,8,NA,8
1982,"GT","PB",1982422,"23","21V20056","","First",1982-04-27,8,NA,7,NA,5
1982,"GT","PB",1982423,"A29","20V61222","21V72793","First",1982-04-28,9,NA,9,NA,9
1982,"GT","PB",1982424,"65","21V72877","21V72792","First",1982-04-30,7,NA,7,NA,7
1982,"GT","PB",1982425,"21","21V72916","21V72538","First",1982-04-30,9,NA,8,NA,8
1982,"GT","PB",1982426,"53","20V61114","20V61068","Second/replacement",1982-05-08,10,NA,10,NA,9
1982,"GT","PB",1982427,"40","21V72873","","Second/replacement",1982-05-12,9,NA,0,NA,0
1982,"GT","PB",1982428,"15","21V20702","7V84143","Second/replacement",1982-05-15,8,NA,8,NA,7
